recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,language,review,timestamp_created,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase
191450440,76561198195014295,214,6,1363,1363,1034,koreana,"컨텐츠 부족한거? 맞음
편의성 부족한거? 맞음
자잘한 버그들이 많은거? 맞음
하지만 잘생기고 이쁜 와꾸 하나만으로 심즈 유저들 데려오기에는 충분했다,,",1743236010,True,1,0,0.523809552192687988,0,True
191429255,76561198339696763,0,4,207,207,131,koreana,"비교 대상이 워낙 유명한 심즈다보니 뛰어난 그래픽외에는 여러모로 심즈에비해 부족한 점이 많이 보여서 아쉬움.
얼리얼엑세스라 더 나아지기야하겠지만 따로 명령을 내리지않아도 쉴세없이 무언가 할일을 찾아 행동하거나 휴식을 취하는것과달리 내가 조종하는 조이의 자율성이 떨어진다고해야하나 그냥 가만히 서잇는 시간이 은근 김. 설겆이가 끝나면 멍하니 싱크대앞에서있거나 그럼.. 

멀티태스킹안되서 일하거나 작업중인 사람에게 말을 걸면 해당 인물의 작업이 끝날때까지 기다려야함. 심즈처럼 그림그리면서 대화를 나누는게 불가능함. 

냉장고에 음식보관을 할수없다던가 하는 자잘한 부분도 불편하고 조이를 생성할때 랜덤이 없어서 랜덤으로 생성한다음 조금씩 손보는게 불가능해서 항상 프리셋에서 일일히 만들어야하는것도 은근 귀찮음. 내가 못찾은걸수도있는데 복장마다 머리스타일을 다르게 설정하게해줬으면 좋겠음.

버스킹이있어도 관련 상호작용이없어서 공연하는데 아무도 구경을 안함. 그저 스킬올리기용임.

아직 상호작용이 많이 부족해서 건축이나 꾸미기에 관심있다면 추천하지만 심즈처럼 인생시뮬을 즐기고싶다면 좀더 후에 구매하는걸 추천함.",1743211670,True,1,0,0.523809552192687988,0,True
191428430,76561198206431253,121,2,573,573,338,koreana,"게임의 기초적인 틀은 생각했던 것보다 정교하게 잡혀있는 것 같다는 느낌을 받았음.
출시하기 직전까지도 사실 아리까리한 기분이었음. 기대보다 결과물이 훨씬 조악하면 어떻게 하나 생각했는데, 그래도 기대하던 만큼 실망시키지는 않는 결과가 나온 것 같아서 다행이라는 생각도 듦. 다만, 다소 기초적인 부분에서 버그가 산재해 있다는 부분은 얼리 런칭 상태기 때문에 넘어갈 수는 있으나, 빠르게 다잡아가는 편이 좋겠다 싶다.

하나의 조이를 가지고서 플레이하며 가장 절실하다고 느낀 부분은 연령 고정 옵션의 추가였음. 뭐만 하면 연령 시기가 휙휙하고 지나가버려서 지금의 돈 치트 옵션처럼 끼워 넣어 주면 좋지 않을까 생각을 함. 개발 측에서는 '나의 자식의 자식의 자식의 자식 육성'처럼 연속선상에서 특정 연령대를 플레이하기를 의도한건가? 라는 생각이 들기도 하지만, 나는 일단 내 캐릭터 본판에 가장 애정이 간다 이거임...

컨텐츠 외 부분에서 가장 크게 다가왔던 이슈로는 프리징 문제와 시스템 요구 사항이 극단적으로 높다는 부분이었음.
우선 첫 번째로, 지금 내 사양은 7800X3D / 9070 XT / RAM 32GB인데, 풀옵에서 FSR을 끄면 도심 광장 정도 가면 60프레임 방어가 자주 깨짐. 문제는 DLSS/FSR 활성화 시 오브젝트 주변 잔상이 타 게임 대비 심하게 남아 옵션 켜는 걸 꺼리게 만드는 부분이 있다는 점.
두 번째는 프리징 문제인데, 정확히는 시스템 모니터링 해보면 GPU 전력이 순간적으로 튐과 동시에 프리징이 발생함. TGP 304W인데 340W까지 튀는 걸 봤음. 근데 이건 내 시스템의 문제일 수도 있어서 나도 더 찾아봐야 할 것 같음. 일단 이 정도로 전력 튀는 건 인조이가 처음이었음. 꽤 자주 발생해서 불쾌함이 좀 크다.

뭐 어쨌든 기대 이상의 출발이라는 느낌을 받았으니 정식 런칭하는 날이 기대 됨.",1743210816,True,1,0,0.523809552192687988,0,True
191392326,76561198352276756,0,28,374,374,374,koreana,"재미있습니다.
그래픽도 좋고 나쁘지 않아요.
시간도 빨리가고 할만합니다.

그러나 단점이 좀 많습니다.

1. 프레임 드랍 현상이 잦습니다. 50시리즈가 아닌 40시리즈인데도 프레임이 떨어져서 한번씩 끊깁니다.

2. 취침과 같은 상호작용이 불편합니다. 많이 불편합니다. 진짜로, 숙면이 잘 안차는데 속도가 너무 느려요.

3. 할 게 없습니다. 너무 모든게 찰흙이에요. 상호작용도 안되고, 맵도 넓지가 않아서 불편합니다.

4. 재미는 있으나 빈껍데기입니다. 아직 모든게 완성되지 않았어요.

5. 얼리보단 데모버전과 같은 느낌입니다.",1743178938,True,1,0,0.523809552192687988,0,True
191390586,76561198282782924,0,1,468,468,468,koreana,기대는 가지만 보완해야 할 부분도 너무 많음.. 일에 대해서 굉장히 많은 시간과 품을 요구하고 들이는 시간에 비해 극단적이다라는 말이 나올정도로 반복적인 내용이 등장함. 일하는 시간을 줄이던가 일은 자동으로 진행하되 직장내 다른 조이들과의 상호작용에 힘을 쏟거나 해야할듯. 또한 일의 성취감도 매우 부족함 유튜브나 다른 인터넷 방송키고 다른 직업루트를 보면서 아이돌 루트 타봤는데 궁극적으로 도달할 수 있는 곳이 명예나 명성 따위가 아닌 그냥 돈을 더 벌 수 있는 수단에 불가하다는 것은 매우 아쉬움,1743177714,True,1,0,0.523809552192687988,0,True
191388284,76561198008390049,60,22,431,431,353,koreana,"돈 많고 급한성격이 아니라면 개발사가 일하는 거 보면서 1년 뒤에 사는게 가장 좋음, 지금은 단어 그대로 '얼리 엑세스' 이기 때문에 기대이하임.

큰 문제점은
1. 버그 픽스, 컨텐츠 부족 등 갈 길이 너무 멈.
2. 1을 커버할 커스텀 모드도 부족함

1번은 개발사가 열일한다면 시간의 흐름에 따라 이 문제들은 충분히 해소될 것으로 보임
2번은 모더들이 알아서 내줄거임

결론은 이 게임은 시간이 필요함.

게임 자체는 충분히 비전 있는 게임이라 투자할 가치는 있음.
",1743175864,True,1,0,0.523809552192687988,0,True
191383662,76561198156782213,0,14,12,12,8,koreana,"The game may not run due to the device's limited graphics card performance.
나도 하고 싶어 난 왜 안돼 이거 에러 뭐야 나 4060인데 왜 안돼 왜 안돼 왜 안돼
누가 좀 살려줘요 왜 안돼 왜 안돼 제발...",1743172116,True,1,0,0.523809552192687988,0,True
191378979,76561198880183009,0,2,369,369,188,koreana,"얼리억세스인만큼 아직 부족한 부분도 많지만, 기초 토대가 정말 확실하게 잘 잡혀있는것 같습니다. 잠재력은 확실히 있어보이고 앞으로도 꾸준한 업데이트를 통해 계속 단점을 보완해나간다면 이 장르의 새로운 강자가 될 수도 있어보여요. 일단 아직은 뭘 하기엔 게임 컨텐츠적인 부분에서 아쉬운부분이 없진 않습니다. 맵 곳곳의 상호작용이 가능한 부지를 늘리는게 급선무 같아보이구요. 오픈 월드인만큼 몰입감이 좋은데 할 수 있는것들이 많지않아서 아직 텅텅 빈듯한 느낌이 들어요. 물론 도시 외관이나 느낌, 최적화는 생각이상으로 잘되어있어서 보기만해도 즐겁지만 당장은 확실한 목표 설정도 없고 소위말해 '덕력'을 자극할만한 밈으로 활용이 가능한 NPC도 없어보입니다. 굳이 경쟁사를 언급하고 싶진 않지만 심즈만 하더라도 벨라나 로사리오같은 시리즈 전반적으로 꾸준히 등장하는 NPC들의 스토리라인이 매력중의 하나인데, 아직 인조이는 장르의 특성을 감안하더라도 깊게 팔만한 무언가가 없어요. 아무리  실생활과 현실세계를 모티브로 잡았다고하지만 익살스러운 캐치포인트나 이스터에그가 없다면 아무리 겉보기에 그럴듯해보여도 현실과의 괴리감만 더 부각될 뿐입니다. 그만큼 게임만이 줄 수 있는 독창적인 드라마틱한 표현들 (ex: 캐릭터 생성시 옷 갈아입을때마다 직접 입어보는것처럼 모션이 바뀐다거나 성격을 고를때마다 캐릭터에 맞는 애니메이션을 취한다거나 하는) 이 절실하게 필요해보입니다. 어쨌든 3시간 정도 플레이해보니 너무너무 거는 기대가 커요. 얼엑기간 동안 꾸준한 연구와 인력 투자를 통한 보강을 부탁드립니다. 정가로 샀지만 후회는 없어요!",1743167967,True,1,0,0.523809552192687988,0,True
191368191,76561198981422002,80,5,689,689,315,koreana,"실사화가 잘 되어 있고 새로운 맛은 있어서 좋았지만 기본적으로 즐길만한게 부족한건 사실입니다.
거리를 걷고 사람들과 대화하고 공원 가보고 얼액이라 그럴수 있다고 생각은 합니다만 더 많은 컨텐츠 기대를 해보겠습니다.
또 한가지는 스튜디오에서 만든 조이와 인게임 조이의 거리감이 꽤 있군요 그대로 표현된다고 하기엔 많이 다른부분이 있네요
직관적이지 못한 ui가 첨엔 불편하겠지만, 익숙해지면 또 그러려니 하겠지만 좀더 많은 도움말이 있었으면 합니다.
계속 플레이를 하겠지만, 우리나라 게임으로서의 자부심을 가지고 많은 발전이 이뤄지길 바라고 응원합니다.",1743156087,True,1,0,0.523809552192687988,0,True
191367053,76561199037675482,0,98,132,132,132,koreana,그래픽 좋고 나쁘지 않는데 생각보다 별로고 기대한거 만큼 안나왔음 얼리라 그런지 정식발매하면 다시 해보겠음,1743154648,True,1,0,0.523809552192687988,0,True
191360186,76561199682764323,0,1,364,364,221,koreana,"담장을 쌓았더니 조이가 밖으로 못나가고 담장 안에 같혀요 담장을 다 없애니 나가지네요 (당연 대문도 있었음 2개나 있는데도 못 나감)

아이폰인데 페이셜 안됨 우리집 와이파이 느린데 그것도 영향을 주나요?",1743144922,True,1,0,0.523809552192687988,0,True
191359499,76561198323274969,0,10,795,821,359,koreana,"심즈보다 그래픽 훨씬 좋음 30 40 시리즈 옵션 높음 울트라 가능 

얼리엑세스라 그런지 할거 별로 없음 컨텐츠 패치들을 꽤 많이 해야될듯 1년은 묵혀야될정도 

캐릭터들의 모션에 디테일이 있지만 심즈보다 좀 멍청함 배고파서 요리해놓고 바로 폐기하고 또 요리함 그러고 배고프다고함 손 놓고 있어도 캐릭터가 알아서 하고 싶은대로 살아감 스마트조이 시스템 때문인지 원래 그런건지는 모르겠음 

살려면 좀 묵혀놓고 이것저것 시스템 많아지면 사셈",1743143877,True,2,0,0.523809552192687988,0,True
191353595,76561198066215085,0,27,133,133,113,koreana,심즈4로 모딩하던 고통을 잠시나마 잊게 해줘서 감사합니다.. 한국 cc템 패치 각종 꾸미거나 외모 모든거 패치하면 용량만 해도 몇기가 넘었는데..,1743135501,True,1,0,0.523809552192687988,0,True
191352683,76561198143541781,103,56,377,377,205,koreana,게임이 기대 이상이었음 가끔 버그들이 보이긴 하지만 뭐..언리엑세스고 출시한지 하루됐으니 봐줄만 함 약간 드라마보는 느낌도 있었음 모드 나오면 더 재미있어질것 같다는 기대도있음,1743134355,True,2,0,0.523809552192687988,0,True
191352334,76561198015036381,0,25,1295,1295,151,koreana,"정말 힐링하는 느낌이 들어요 특히 도원 배경 너무 한국식이라 정감가는것도 있고 ㅋㅋㅋ 
프레임드랍이 살짝 있긴한데 개선해주실거라고 생각해요~ 시간 지나면 복장도 더 다양해지겠죠?
멀티도 생기면 재미있겠지만 생활시뮬 특징상 솔플이 가장 나을것 같고...
그래도 오랜만에 싸우는 게임 없이 순수 힐링해서 좋아요

근데 자율모드 켰더니 외간남정네들이랑 연애수치 쌓아요
이녀석아 네 동거인이랑 연애하라고!",1743133951,True,1,0,0.523809552192687988,0,True
191456058,76561199024066458,9,2,605,605,605,koreana,"그래픽은 훌륭함, 커스터마이징 기능도 좋음. 그러나 기대한거만큼 커스터마이징도 동양인 프리셋은 중국인같이 생겨서 안예뻐서 별로고, 맵이나 구조물 실사화한게 좋긴한데, 역시 심즈만큼 컨텐츠가 다양하지 않고, 상호작용할 수 있는 오브젝트가 많지가 않아서 하루 맛만 보면 금방 할게 없다, 캐릭터 능력치를 올려야할 이유라던가 긴급상황이라던가 그런 상황요소가 없어서 지루하다",1743242229,False,2,0,0.523622035980224609,0,True
191344930,76561199216924179,0,2,72,72,12,koreana,"inZoi is absolutely amazing and one of the best games that I've played in many years!  I love the graphics, the customization, and the building.  The greatest part is how Krafton has been so transparent, timely, and player-friendly with communicating with the community.  They seem to listen and really care.  I'm excited to play more!",1743125356,True,6,0,0.523021876811981201,0,True
191447930,76561198798965795,0,1,502,502,194,koreana, 그래서... 나의 첫번째 친구이자 절친이자 소울메이트이자 동료가 된 곽다혜양이 민초파인지 반민초파인지 너무 궁금합니다. 왜 알 수가 없죠?,1743233171,True,1,0,0.522328972816467285,0,True
191396712,76561198092059112,0,11,274,274,231,koreana,"정말 초창기때의 심즈 같은 느낌..
아직은 갈길이 멀어 보이지만 가능성은 보인다.",1743182539,True,1,0,0.52173912525177002,0,True
191383555,76561198193015837,0,1,712,712,415,koreana,"걍 그럭저럭 할만함

3070인데 최적화 구리대서 걱정했는데

그래픽 설정좀 손보면 60프레임은 방어하니까

딴건 얼엑이니까 걍 넘기는데

커마에서 이쁜이 만들었는데 왜 인게임가면 존못녀가 앉아있는거냐 이거 빼곤 불만없음 ㅇㅇ",1743172031,True,1,0,0.52173912525177002,0,True
191354283,76561199066913155,128,80,107,107,30,koreana,"3/5 게임 자체는 4점 정도 되는거 같긴한데
미구현 된 것들이 많이 보임
굳이 지금 살 이유는 없고 
정식 출시 되면 사셈",1743136408,True,3,0,0.52173912525177002,0,True
191348740,76561198398020887,0,1,198,198,90,koreana,"엄청 재미있다는 모르겠고 할만한데 아직 얼엑이라 부족한게 많지만  모드+패치로 나아질거라 생각하고 

맨날 린라 모바일만 게임만 주구장창 내는 게임사들 보단 K게임 중엔 가장응원함",1743129729,True,2,0,0.52173912525177002,0,True
191345961,76561198326322007,0,215,286,286,241,koreana,"익숙한 도시의 PC방,코인노래방,잠실롯데타워,서울메트로 지하철2호선같은 서울풍경이 좋고 커마의 자유도가 높지만 디테일적으로는 심즈가 얼마나 갓겜인지 알려주는 게임",1743126466,True,5,0,0.520916342735290527,0,True
191457876,76561198027112008,0,49,127,127,127,koreana,"시스템, 그래픽은 마음에 들지만 컨텐츠가 비어있는 느낌이 너무 강하게 들어 아쉽다.
혹여나 업데이트가 늦을거 같으면 모드를 공식 지원을 하거나 하는 등의 해결책을 필요하다고 본다

이건 개인적인 생각이지만 지금 내용물은 얼리액세스가 아니라 걍 뭐... 초기버전 알파 테스트 그런 느낌이라 ㅋㅋ 그래도 컨텐츠만 늘면 되는거니까 이건 알아서 하겠지~",1743244003,True,1,0,0.520547926425933838,0,True
191365728,76561198121672743,0,1,97,97,44,koreana,아직 갈길은 멀어보이지만 커마도 자유롭고 낮은 사양 컴퓨터에서도 잘 돌아갑니다. 계속 발전 할 듯,1743152905,True,1,0,0.520547926425933838,0,True
191372901,76561198280912485,0,32,187,187,178,koreana,"커마에 꽤나 신경쓴 게임이란걸 타 매체를 통해 접했기에
커마나 갖고 놀려고 사봤습니다.

실제로 리뷰쓰는 시점인 3시간 동안 본게임은 하나도 못 해봤습니다...

먼저 가격. 괜찮습니다. 
요즘 게임들이 거진 7~9만이니 선녀같아요.

그래픽. 아주 괜찮습니다. 
다만 그에 따른 PC사양과 전기소모가 필요합니다.

사운드. 
활기차려고 애를 쓴 노력이 보이는 소리가 들립니다.

ui
깔끔하고 보기 좋지만 4k에선 커서를 비롯해 작다고 느껴지는게 많습니다.

실게임 플레이.
위에 썻다시피 아직 안해봐서 몰라요...
제가 해본 커마에 대해서 쓰자면 얼굴과 체형 조절하는게
슬라이더나 수치입력란이 없고 단순 마우스 당기기라..
커마 만지던 사람이 볼땐 아쉽고 불편합니다.

얼엑이지만 좋은 가격에 퀄리티와, 얼엑기간동안 업데이트가 예정되어있고,
모드를 허용한다는 얘기도 있기에 시간이 지나면 얼마나 괴상망칙한게 많아질지 기대가 됩니다(?)",1743161753,True,1,0,0.519230782985687256,0,True
191365730,76561198285693770,0,83,667,667,483,koreana,"집나간 조이가 집으로 돌아가질 못하고 건축에선 어느 순간 특정 방의 바닥이 높아진채로 삭제되지 않아요 특정지붕만 감춰지지 않아서 화면을 가리기도 합니다. 버그가 굉장히 많아 보입니다. 그리고 음식 둘곳이 많은데 굳이 쇼파옆에 있는 커피테이블에 두겠다고 집 밖으로 나가서 창문 밖에서 음식을 내려놓네요. 
카메라 조작도 너무 불편하고 무언가..컨셉샷 찍는 정도면 몰라도 일상적 플레이 하기에는 대단히 많은 것이 불편합니다. 

개인적으로 최적화는 괜찮은 것 같아서 그 부분은 좋습니다.",1743152908,True,1,0,0.519230782985687256,0,True
191363860,76561198882892977,0,1,306,306,211,koreana,"행동 선택창이 고정상태라 다음 행동 선택 시 조이가 움직이고 있으면 선택창에서 마우스 커서가 벗어나는 것이 불편함
인게임에서 웃을 때 부자연스러움 
글씨 크기, 카메라 조작 설정 필요
일정 말고 스마트폰에 이동 버튼이 따로 있었으면 좋겠음",1743150356,True,1,0,0.519230782985687256,0,True
191425423,76561198275573598,0,13,283,283,95,koreana,"아직 컨텐츠가 적긴 합니다. 지금 기준으로 게임을 재밌게 다 즐긴다는 생각은 안 하시는게 좋을 것 같다요
막 크게 과몰입 할 요소는 아직 없지만, 컨텐츠들이 추가되면 더 게임 볼륨이 풍부해질 것으로 기대가 딥니다

별개로 저는 인조이 안에서 장밍쉬라는 여성NPC 하고 결혼을 앞두고 있습니다.
그녀가 데이터 쪼가리라는게 너무 서럽고 눈물이납니다. 그녀를 가질 수 있다면 
제 그래픽카드를 그녀와 나의 뜨거운 집으로 삼고 싶어요",1743207770,True,3,2,0.518704891204833984,0,True
191356335,76561198098305369,127,3,318,318,261,koreana,"""인생 시뮬레이션 장르의 새로운 대체제, 하지만 현실은 기술 박람회 수준 3/5""

인조이는 인생 시뮬레이션 장르의 이제 첫발을 내딛은 경주마다. 
언리얼 엔진 5를 이용한 리얼리즘에 가까운 그래픽은 
게임에 깊은 몰입감을 선사한다. 자유도 높은 커스터마이징 기능은 
자신이 원하는 인물을 마음껏 표현 하고 꾸밀 수 있기에 
자신의 캐릭터에 더욱 애정을 가지기 쉽게 되어있다. 
이동간에 자주 로딩이 있긴 하나 몰입을 해치는 수준은 아니다.

최적화는 DLSS 기술에 의존하다 못해 DLSS 없이는 
절대다수의 게이머들은 플레이를 하기 어려운 수준이다. 
최고 사양의 PC 또한 만족하긴 어려운 영역에 속한다. 
( 7900X3D, rtx 4090, DDR5 64기가 환경에서 울트라 옵션,
QHD, DLSS off, FG off 플레이시 평균 100프레임 )
방치 수준의 최적화는 최우선 해결 과제로 보인다.

인조이의 겉면은 게임에 몰입하기 매우 좋은 구성으로 이루워져 있다. 
하지만 아이러니하게도 인조이 속 세상은 
게이머들의 몰입을 망치는 요소로 가득하다. 상호작용은 다양하지만 
세부 분야로 나뉘어질 뿐, 거의 같은 내용이다.
컨텐츠 또한 여러 분야를 제공하지만 깊이는 얕은 수준에 불과하다. 
커스터마이징 기능도 대다수의 게임과 비슷한 수준에 그쳐있다. 
AI를 이용한 텍스쳐 생성은 화질이 나쁘며 개선이 필요하다.

복합적으로 게임에서 데누보를 제외한건 매우 옳은 선택이었다. 
대다수의 pc게이머의 스펙이 인조이의 요구사항을 견디기 어려우며, 
해외에 경우엔 인터넷이 한국처럼 초고속으로 상시연결이 되지 않는다. 

장점에 비해 단점이 매우 많아보이지만 속된 말로 망겜은 절대 아니다.
인조이는 '심즈' 라는 수많은 타이틀과 오랜 개발 기간을 거친 
선두주자와 비교 될 수 밖에 없다. 하지만 짧은 개발 기간에도 불구하고 
여러 부분에서 이미 심즈를 뛰어넘은 장점이 몇몇 보인다.
개발사가 밝힌 로드맵처럼 3개월 주기로 큰 업데이트를 통해 
많은 부분이 개선, 추가된다면 장르의 독재자를 제치고 업계 선두를
차지하는데 걸리는 시간은 얼마 남지 않았다.",1743139115,True,4,1,0.517964720726013184,0,True
191369207,76561198257730952,0,4,203,203,203,koreana,환불함ㅇㅇ 얼엑때 게임 판매한다는 게임사들 진짜 철퇴로 머가리 찍어버려야함,1743157437,False,20,4,0.567593693733215332,0,True
191398771,76561198036833866,0,14,504,504,240,koreana,"근데 크래프톤짱  가족은 4인 으로 만든다 쳐도 한명의 조이만 조종하게해주는 옵션 같은거 만들어 주면 안되?
나머지3명은 상호작용은 되도 다른것들은 뭘하든 걔들이 알아서 하라하고.
오롯이 나!만 내가 조종했으면 좋겠어 
집구석에서 형이나 누나 엄빠가 뭘 하든 내 알빠는 아니잖아.
해줭.
게임은 좋다 좋아 주식사길 잘했어",1743184173,True,1,0,0.516900539398193359,0,True
191382307,76561198234513768,0,81,378,378,151,koreana,"너무 미완성인데... 카메라 각도가 비오는날 건물시점 바라보고있으면 비가 건물안에 들어오는 것처럼 보임..
최적화도 최악이네.. 심즈에다 cc 입혀서 게임하는 게 더 나은 수준인데. 기대가 커서 그런지 너무 실망스럽넹..... 커마한다고 2시간 넘겨서 환불도 못함... 게임 속 알맹이가 이렇게 처참할 줄은 몰랐지..... 심즈유저나 외국애들은 더 난리났을 거 같은데.. 개발 열심히 해라..",1743170914,False,3,0,0.516634047031402588,0,True
191350831,76561197998396802,0,8,16,16,15,koreana,"로딩 화면도 제대로 못 넘어가고 계속해서 튕기기만 하는데, 로그도 에러창도 아무것도 안 뜸
심지어 윈도우 이벤트 뷰어에도 툉기는 이유가 안 나옴
호환성, 관리자 권한, 드라이버 재설치 다 해봐도 안되네
사양은 권장사양 넘음

도대체 왜 나만 못함? ㅠ",1743132125,False,11,1,0.515289008617401123,0,True
191349034,76561198437916102,0,1,234,234,88,koreana,"그래픽도 좋고 조이를 데리고 다니기만해도 즐겁네요.
아직 할게 많지는 않은거 같고 지속적은 업데이트로 재미난 컨텐츠 많이 만들어줬으면 좋겠습니다.",1743130037,True,3,0,0.507723748683929443,0,True
191364725,76561198403974835,0,27,416,416,318,koreana,"한국 배경의 라이프 시뮬레이션 게임... 상상만 해왔는데 현실이되다니..
근데 심지어 우리나라에서 나온 게임이라니.. 충격적(positive)
심즈 고인물 유저라 자꾸 비교 하게 되는데 컨텐츠 깊이로 따지면 dlc빼고 심즈4<인조이<심즈3 느낌? 근데 아직 얼엑 단계니까 정출때까지 차차 보완해 나가면 좋아질거라 생각합니다.
인터페이스도 괜찮고, 모션은 살짝 뚝딱이고 매끄럽게 연결되진 않는 느낌?이라 심즈보단 어색한 느낌이 있습니다.
걱정했던게 플레이 할 때 끊김 현상 이였는데 생각보다 심하진 않아서 플레이하는데 방해가 될 정도는 아니였네요.
앞으로 업데이트 잘 해나가면 두터운 마니아층을 확보할 좋은 게임이 될 수 있을 것 같아서 기대되네요!!!",1743151588,True,1,0,0.507575750350952148,0,True
191364207,76561198340357835,0,4,451,451,256,koreana,심즈의 캐릭터 모델링 때문에 번번히 모드떡칠을 했던거와 비교하면 기본 그래픽이 좋아서 향후가 더 기대되는 게임. 상호작용도 발전할 여지가 보임. 다만 모션이 자꾸 끊기고 먹던걸 치우면 다른 새 음식도 같이 치운다던가 이해가 안되는 동작들이 종종 발생해서 개이 필요함. 또 인게임에 들어가면 자글거리는 현상도 최적화를 통해 줄였으면 좋겠음 뭔가 매끄럽지않고 눈이 아픔. 앞으로 모딩 열리고 게임 자체도 좀더 개발되면 시뮬레이션 시장의 고래가 되지 않을까 생각함.,1743150830,True,1,0,0.507575750350952148,0,True
191356499,76561198287859001,162,5,714,714,91,koreana,"어젯밤 200시간은 했을 심즈 세이브 파일이 터져 버렸다.
그래서 나는 심즈를 놓아주었다.
그리고 새 집을 구했다.",1743139336,True,2,0,0.507575750350952148,0,True
191441946,76561198963968512,0,15,402,402,395,koreana,"재미있어서 도라방스...
모든 면에서 심즈의 상위호환 ㅠㅠㅠㅠㅠ 
그래픽 압도적임 ㅠㅠㅠㅠㅠㅠㅠ 
이거 하나만 보고 컴퓨터 업그레이드 / 구매도 가능할 정도로 갓겜임... 
앞으로 많이 업데이트 해줘요... ㅠㅠㅠㅠㅠ 빨리 복싱장 스파링 격투가 이런거 많이 추가해줘 현기증 난단 말이에요",1743225923,True,1,1,0.507494628429412842,0,True
191362901,76561198962326284,0,19,415,415,393,koreana,3070인데 그래픽 높음으로 잘 돌아가네요 ㅎ 근데 집안 인테리어에서 컴터 바꾸면 아예안써지던데.. 혹시 이거 버그인가요?,1743149035,True,1,0,0.507042229175567627,0,True
191362611,76561198109504946,0,8,578,578,302,koreana,"게임 내 커뮤니케이션 기능들이 심각한 오류가 있는지 조이들이 하루종일 싸움만 걸고 부정적으만 얘기한다.

조절 기능을 이용해서 좋은 쪽으로만 바꿔도 조이들이 싸움만 하고 아무리 성격도 바꿔보면서 
친구도 만들어주고 이거하고 저거하고 개ㅈㄹ을 해도 결혼까지시켜도 계속 싸워서 사이가 나빠진다.

당연히 월드 카르마는 바닥을 내리꽂고 꾸짖을 놈들만 늘어나지 진짜 뭘해도 결국에 싸워서 다 정리를 어떻게 해도 1시간 정도면 다시 모든 조이들이 서로서로 사이가 나빠져 있음.

이거 좀 고쳐주세요 제발!!!!
왜 자꾸 모든 조이가 못싸워서 안달이야!!!

그리고 버스킹 시스템은 제한이 있는지 가능했다가 불가능했다가 기준이 머임?",1743148608,True,1,1,0.507042229175567627,0,True
191362412,76561198072325021,112,54,1026,1026,371,koreana,"최적화든 뭐든 다 좋고, 상호작용이 다소 살짝(?) 느린 감이 있지만 플레이에 방해할 정도는 아닙니다. 또한 아직 얼리액세스라 미비된 부분도 다소 많아보이긴 해도 무궁무진한 콘텐츠를 생산할 수 있는 장르이니 만큼 완벽하게 보다는 보다 더 나은 게임으로 거듭나기를 매우 깊이 희망합니다. 크래프톤 화이팅!",1743148282,True,1,0,0.507042229175567627,0,True
191362203,76561199080685783,34,9,235,235,164,koreana,인생시뮬이 처음이라 다른 겜하고 비교는 못 하겠지만.. 일단 그래픽이 좋아서 구경하거나 건축하는 맛도 있고 계속 업뎃해 나가면 두고두고 오랫동안 재밌게 할 수 있을 것 같네요,1743147950,True,1,0,0.507042229175567627,0,True
191380054,76561199062322911,0,23,446,446,216,koreana,"아직 얼마 안했지만, 뭔가 살짝 비어 있는 느낌이 든다
점점 채워넣어 줄거라고 믿고, 
AI활용하는거는 재밌었고, 굉장히 좋은 시도같다

지부 프리셋 불러오기 할때, 작은 집 두개 놓고 싶은데 안되서 매우 슬펐다. 프리셋 동시에 여러개 불러 올 수 있으면 좋겠다
방으로 하나하나 다시 만들기 너무 귀찮다. 난 쌍둥이집 하고 싶다고
",1743168955,True,1,0,0.506578981876373291,0,True
191379535,76561199135557999,0,1,330,330,300,koreana,카메라가 불편합니다 드래그만으로도 맵을 자유롭게 둘러보게 해주세요,1743168470,False,1,0,0.506578981876373291,0,True
191442336,76561198795503562,0,8,79,79,79,koreana,"아직 개발 단계라서 그런지 당장 플레이할 수 있는 컨텐츠가 없다는 게 맞는 말인 듯...
뭐 먹으면서 대화하기도 불가능하고 다 먹고나서야 대화할 수 있고 커마 단계에서의 고퀄에 비하면 인게임에서 막 엄청나게 그대로 얼굴인 것도 아님. 그리고 wasd 키로 걸어다니는 거 좋은 것 같았는데 너무 느려... 하다 보니 힘들어요 ㅋㅋㅋㅋ

그리고 나만 그렇게 느끼는진 모르겠는데 UI가 좀 직관적이지 않아서 이것저것 클릭해봐야지만 관계 진전이 어떻게 됐는지 확인할 수 있고 되게 복잡하다는 느낌이 확 들음. 욕구가 어떤 상태인지 한 눈에 안 들어오는 느낌이라 걍 플레이 하다보면 갑자기 불편한 상태라서 확인하면 그제서야 욕구창이 보이는 느낌...? 

가장 시급한 것은 컨텐츠 만들기일 것 같음 
지나가는 고양이 못 쓰다듬는 건 오바긴 함

얼리액세스라서... 진짜 컨텐츠가 없기 때문에
나는 커마 하고싶다! 커마만 재미가 있다! 하는 사람은 추천하는데 그정도로 커마 중시하는 사람이 아니면 당장 사는 건 비추... 나도 환불할래잉",1743226405,False,2,0,0.506234407424926758,0,True
